Date,Time,TDS,Turbidity,Temperature
2024-10-26T07:49:56, 109, 17,12.13,
2024-10-26T07:50:02, 110, 18,12.13,
2024-10-26T07:50:08, 108, 19,12.06,
2024-10-26T07:50:14, 108, 18,12.13,
2024-10-26T07:50:20, 109, 18,12.13,
2024-10-26T07:50:26, 108, 18,12.13,
2024-10-26T07:50:32, 108, 18,12.13,
2024-10-26T07:50:38, 109, 17,12.13,
2024-10-26T07:50:44, 109, 18,12.13,
2024-10-26T07:50:50, 108, 18,12.13,
2024-10-26T07:50:56, 109, 18,12.13,
2024-10-26T07:51:02, 108, 18,12.13,
2024-10-26T07:51:08, 109, 18,12.13,
2024-10-26T07:51:14, 108, 18,12.13,
2024-10-26T07:51:20, 109, 18,12.13,
2024-10-26T07:51:26, 109, 18,12.13,
2024-10-26T07:51:32, 109, 18,12.13,
2024-10-26T07:51:38, 108, 18,12.13,
2024-10-26T07:51:44, 109, 18,12.13,
2024-10-26T07:51:50, 109, 18,12.13,
2024-10-26T07:51:56, 109, 18,12.13,
2024-10-26T07:52:02, 109, 18,12.13,
2024-10-26T07:52:08, 108, 18,12.13,
2024-10-26T07:52:14, 108, 18,12.13,
2024-10-26T07:52:20, 109, 17,12.13,
2024-10-26T07:52:26, 109, 18,12.13,
2024-10-26T07:52:32, 109, 18,12.13,
2024-10-26T07:52:38, 109, 17,12.13,
2024-10-26T07:52:44, 109, 17,12.13,
2024-10-26T07:52:50, 109, 17,12.13,
2024-10-26T07:52:56, 108, 18,12.13,
2024-10-26T07:53:02, 108, 18,12.13,
2024-10-26T07:53:08, 109, 18,12.19,
2024-10-26T07:53:14, 108, 18,12.13,
2024-10-26T07:53:20, 109, 17,12.13,
2024-10-26T07:53:26, 108, 19,12.13,
2024-10-26T07:53:32, 107, 17,12.13,
2024-10-26T07:53:38, 108, 18,12.13,
2024-10-26T07:53:44, 109, 18,12.13,
2024-10-26T07:53:50, 109, 17,12.06,
2024-10-26T07:53:56, 109, 18,12.13,
2024-10-26T07:54:02, 109, 18,12.13,
2024-10-26T07:54:08, 108, 18,12.13,
2024-10-26T07:54:14, 109, 18,12.19,
2024-10-26T07:54:20, 109, 18,12.13,
2024-10-26T07:54:26, 110, 18,12.13,
2024-10-26T07:54:32, 108, 18,12.13,
2024-10-26T07:54:38, 109, 18,12.19,
2024-10-26T07:54:44, 108, 20,12.13,
2024-10-26T07:54:50, 109, 18,12.19,
2024-10-26T07:54:56, 109, 18,12.13,
2024-10-26T07:55:02, 108, 19,12.13,
2024-10-26T07:55:08, 109, 18,12.13,
2024-10-26T07:55:14, 108, 18,12.19,
2024-10-26T07:55:20, 108, 18,12.19,
2024-10-26T07:55:26, 109, 18,12.13,
2024-10-26T07:55:32, 118, 17,12.13,
2024-10-26T07:55:38, 109, 18,12.13,
2024-10-26T07:55:44, 108, 19,12.13,
2024-10-26T07:55:50, 109, 18,12.13,
2024-10-26T07:55:56, 109, 18,12.13,
2024-10-26T07:56:02, 109, 18,12.13,
2024-10-26T07:56:08, 109, 19,12.06,
2024-10-26T07:56:14, 109, 18,12.13,
2024-10-26T07:56:20, 109, 18,12.06,
2024-10-26T07:56:26, 109, 19,12.06,
2024-10-26T07:56:32, 108, 19,12.06,
2024-10-26T07:56:38, 109, 19,12.06,
2024-10-26T07:56:44, 109, 19,12.13,
2024-10-26T07:56:50, 109, 19,12.13,
2024-10-26T07:56:56, 109, 19,12.13,
2024-10-26T07:57:02, 109, 19,12.13,
2024-10-26T07:57:08, 109, 19,12.06,
2024-10-26T07:57:14, 108, 19,12.13,
2024-10-26T07:57:20, 109, 16,12.06,
2024-10-26T07:57:26, 108, 19,12.13,
2024-10-26T07:57:32, 110, 18,12.13,
2024-10-26T07:57:38, 109, 19,12.13,
2024-10-26T07:57:44, 108, 19,12.13,
2024-10-26T07:57:50, 109, 19,12.13,
2024-10-26T07:57:56, 110, 18,12.13,
2024-10-26T07:58:02, 110, 19,12.13,
2024-10-26T07:58:08, 109, 18,12.13,
2024-10-26T07:58:14, 110, 19,12.13,
2024-10-26T07:58:20, 109, 19,12.13,
2024-10-26T07:58:26, 109, 19,12.13,
2024-10-26T07:58:32, 109, 19,12.13,
2024-10-26T07:58:38, 109, 21,12.13,
2024-10-26T07:58:44, 107, 18,12.13,
2024-10-26T07:58:50, 109, 20,12.13,
2024-10-26T07:58:56, 109, 19,12.13,
2024-10-26T07:59:02, 110, 19,12.13,
2024-10-26T07:59:08, 109, 19,12.13,
2024-10-26T07:59:14, 108, 19,12.13,
2024-10-26T07:59:20, 110, 18,12.13,
2024-10-26T07:59:26, 110, 18,12.13,
2024-10-26T07:59:32, 110, 19,12.13,
2024-10-26T07:59:38, 110, 19,12.13,
2024-10-26T07:59:44, 110, 19,12.13,
2024-10-26T07:59:50, 110, 19,12.13,
2024-10-26T07:59:56, 110, 18,12.13,
2024-10-26T08:00:02, 110, 18,12.13,
2024-10-26T08:00:08, 110, 19,12.13,
2024-10-26T08:00:14, 110, 19,12.13,
2024-10-26T08:00:20, 109, 19,12.13,
2024-10-26T08:00:26, 110, 19,12.13,
2024-10-26T08:00:32, 110, 19,12.13,
2024-10-26T08:00:38, 110, 18,12.13,
2024-10-26T08:00:44, 110, 19,12.13,
2024-10-26T08:00:50, 110, 18,12.13,
2024-10-26T08:00:56, 109, 18,12.13,
2024-10-26T08:01:02, 110, 18,12.13,
2024-10-26T08:01:08, 109, 19,12.13,
2024-10-26T08:01:14, 110, 18,12.13,
2024-10-26T08:01:20, 110, 19,12.13,
2024-10-26T08:01:26, 109, 19,12.13,
2024-10-26T08:01:32, 110, 18,12.06,
2024-10-26T08:01:38, 111, 18,12.13,
2024-10-26T08:01:44, 109, 19,12.13,
2024-10-26T08:01:50, 109, 19,12.13,
2024-10-26T08:01:56, 109, 19,12.13,
2024-10-26T08:02:02, 110, 18,12.13,
2024-10-26T08:02:08, 110, 18,12.13,
2024-10-26T08:02:14, 111, 18,12.13,
2024-10-26T08:02:20, 109, 18,12.13,
2024-10-26T08:02:26, 109, 19,12.06,
2024-10-26T08:02:32, 110, 18,12.13,
2024-10-26T08:02:38, 111, 18,12.06,
2024-10-26T08:02:44, 110, 18,12.06,
2024-10-26T08:02:50, 110, 18,12.06,
2024-10-26T08:02:56, 111, 16,12.06,
2024-10-26T08:03:02, 110, 17,12.06,
2024-10-26T08:03:08, 110, 17,12.06,
2024-10-26T08:03:14, 109, 17,12.06,
2024-10-26T08:03:20, 110, 17,12.06,
2024-10-26T08:03:26, 109, 18,12.06,
2024-10-26T08:03:32, 110, 17,12.06,
2024-10-26T08:03:38, 110, 17,12.06,
2024-10-26T08:03:44, 111, 17,12.06,
2024-10-26T08:03:50, 111, 17,12.06,
2024-10-26T08:03:56, 110, 17,12.06,
2024-10-26T08:04:02, 110, 17,12.13,
2024-10-26T08:04:08, 110, 17,12.13,
2024-10-26T08:04:14, 109, 18,12.13,
2024-10-26T08:04:20, 110, 17,12.13,
2024-10-26T08:04:26, 110, 17,12.13,
2024-10-26T08:04:32, 109, 17,12.13,
2024-10-26T08:04:38, 110, 17,12.06,
2024-10-26T08:04:44, 109, 17,12.13,
2024-10-26T08:04:50, 110, 17,12.13,
2024-10-26T08:04:56, 110, 17,12.13,
2024-10-26T08:05:02, 110, 17,12.13,
2024-10-26T08:05:08, 110, 17,12.13,
2024-10-26T08:05:14, 109, 18,12.13,
2024-10-26T08:05:20, 109, 17,12.13,
2024-10-26T08:05:26, 111, 16,12.13,
2024-10-26T08:05:32, 110, 17,12.13,
2024-10-26T08:05:38, 110, 17,12.13,
2024-10-26T08:05:44, 110, 17,12.13,
2024-10-26T08:05:50, 110, 17,12.13,
2024-10-26T08:05:56, 110, 17,12.13,
2024-10-26T08:06:02, 111, 16,12.13,
2024-10-26T08:06:08, 111, 17,12.13,
2024-10-26T08:06:14, 110, 17,12.13,
2024-10-26T08:06:20, 111, 17,12.13,
2024-10-26T08:06:26, 110, 17,12.13,
2024-10-26T08:06:32, 110, 17,12.13,
2024-10-26T08:06:38, 110, 17,12.13,
2024-10-26T08:06:44, 110, 21,12.13,
2024-10-26T08:06:50, 110, 17,12.13,
2024-10-26T08:06:56, 110, 17,12.13,
2024-10-26T08:07:02, 109, 17,12.13,
2024-10-26T08:07:08, 110, 17,12.13,
2024-10-26T08:07:14, 110, 17,12.13,
2024-10-26T08:07:20, 110, 17,12.13,
2024-10-26T08:07:26, 110, 19,12.13,
2024-10-26T08:07:32, 110, 17,12.13,
2024-10-26T08:07:38, 110, 17,12.13,
2024-10-26T08:07:44, 110, 18,12.13,
2024-10-26T08:07:50, 110, 18,12.06,
2024-10-26T08:07:56, 110, 17,12.13,
2024-10-26T08:08:02, 111, 18,12.13,
2024-10-26T08:08:08, 110, 18,12.13,
2024-10-26T08:08:14, 110, 18,12.13,
2024-10-26T08:08:20, 109, 18,12.13,
2024-10-26T08:08:26, 111, 18,12.13,
2024-10-26T08:08:32, 110, 18,12.13,
2024-10-26T08:08:38, 110, 19,12.13,
2024-10-26T08:08:44, 110, 19,12.13,
2024-10-26T08:08:50, 110, 18,12.13,
2024-10-26T08:08:56, 110, 19,12.13,
2024-10-26T08:09:02, 110, 18,12.13,
2024-10-26T08:09:08, 110, 17,12.13,
2024-10-26T08:09:14, 114, 17,12.13,
2024-10-26T08:09:20, 110, 18,12.06,
2024-10-26T08:09:26, 110, 18,12.13,
2024-10-26T08:09:32, 112, 18,12.13,
2024-10-26T08:09:38, 110, 18,12.13,
2024-10-26T08:09:44, 111, 18,12.13,
2024-10-26T08:09:50, 111, 18,12.13,
2024-10-26T08:09:56, 110, 18,12.13,
2024-10-26T08:10:02, 110, 19,12.13,
2024-10-26T08:10:08, 110, 18,12.13,
2024-10-26T08:10:13, 110, 18,12.13,
2024-10-26T08:10:19, 110, 18,12.13,
2024-10-26T08:10:25, 110, 18,12.06,
2024-10-26T08:10:31, 110, 19,12.06,
2024-10-26T08:10:37, 110, 18,12.06,
2024-10-26T08:10:43, 110, 19,12.06,
2024-10-26T08:10:49, 111, 18,12.06,
2024-10-26T08:10:55, 110, 19,12.13,
2024-10-26T08:11:01, 110, 19,12.13,
2024-10-26T08:11:07, 110, 18,12.13,
2024-10-26T08:11:13, 110, 20,12.13,
2024-10-26T08:11:19, 111, 19,12.13,
2024-10-26T08:11:25, 110, 20,12.13,
2024-10-26T08:11:31, 110, 20,12.13,
2024-10-26T08:11:37, 110, 20,12.13,
2024-10-26T08:11:43, 110, 19,12.13,
2024-10-26T08:11:49, 111, 19,12.13,
2024-10-26T08:11:55, 110, 19,12.13,
2024-10-26T08:12:01, 110, 19,12.06,
2024-10-26T08:12:07, 110, 19,12.13,
2024-10-26T08:12:13, 110, 19,12.13,
2024-10-26T08:12:19, 111, 19,12.13,
2024-10-26T08:12:25, 110, 19,12.13,
2024-10-26T08:12:31, 110, 19,12.13,
2024-10-26T08:12:37, 111, 19,12.13,
2024-10-26T08:12:43, 110, 18,12.13,
2024-10-26T08:12:49, 110, 20,12.13,
2024-10-26T08:12:55, 110, 20,12.13,
2024-10-26T08:13:01, 110, 20,12.13,
2024-10-26T08:13:07, 110, 20,12.13,
2024-10-26T08:13:13, 110, 20,12.13,
2024-10-26T08:13:19, 111, 20,12.06,
2024-10-26T08:13:25, 110, 20,12.13,
2024-10-26T08:13:31, 111, 20,12.13,
2024-10-26T08:13:37, 110, 20,12.13,
2024-10-26T08:13:43, 110, 21,12.13,
2024-10-26T08:13:49, 110, 21,12.13,
2024-10-26T08:13:55, 111, 20,12.13,
2024-10-26T08:14:01, 110, 25,12.13,
2024-10-26T08:14:07, 109, 21,12.13,
2024-10-26T08:14:13, 111, 20,12.13,
2024-10-26T08:14:19, 110, 20,12.13,
2024-10-26T08:14:25, 110, 20,12.13,
2024-10-26T08:14:31, 110, 21,12.13,
2024-10-26T08:14:37, 111, 21,12.13,
2024-10-26T08:14:43, 111, 20,12.06,
2024-10-26T08:14:49, 110, 21,12.13,
2024-10-26T08:14:55, 110, 21,12.13,
2024-10-26T08:15:01, 111, 20,12.13,
2024-10-26T08:15:07, 110, 21,12.13,
2024-10-26T08:15:13, 110, 21,12.06,
2024-10-26T08:15:19, 110, 21,12.06,
2024-10-26T08:15:25, 110, 21,12.06,
2024-10-26T08:15:31, 110, 22,12.06,
2024-10-26T08:15:37, 110, 21,12.06,
2024-10-26T08:15:43, 110, 21,12.06,
2024-10-26T08:15:49, 112, 21,12.06,
2024-10-26T08:15:55, 109, 21,12.06,
2024-10-26T08:16:01, 110, 21,12.06,
2024-10-26T08:16:07, 110, 21,12.06,
2024-10-26T08:16:13, 110, 21,12.06,
2024-10-26T08:16:19, 110, 21,12.06,
2024-10-26T08:16:25, 110, 20,12.06,
2024-10-26T08:16:31, 111, 20,12.06,
2024-10-26T08:16:37, 111, 20,12.06,
2024-10-26T08:16:43, 111, 20,12.06,
2024-10-26T08:16:49, 110, 20,12.06,
2024-10-26T08:16:55, 110, 21,12.06,
2024-10-26T08:17:01, 110, 20,12.06,
2024-10-26T08:17:07, 110, 20,12.06,
2024-10-26T08:17:13, 111, 19,12.06,
2024-10-26T08:17:19, 110, 20,12.06,
2024-10-26T08:17:25, 110, 20,12.06,
2024-10-26T08:17:31, 110, 20,12.06,
2024-10-26T08:17:37, 110, 20,12.06,
2024-10-26T08:17:43, 111, 20,12.06,
2024-10-26T08:17:49, 110, 20,12.06,
2024-10-26T08:17:55, 110, 19,12.06,
2024-10-26T08:18:01, 111, 19,12.06,
2024-10-26T08:18:07, 110, 19,12.06,
2024-10-26T08:18:13, 110, 20,12.13,
2024-10-26T08:18:19, 111, 19,12.06,
2024-10-26T08:18:25, 111, 19,12.06,
2024-10-26T08:18:31, 110, 19,12.06,
2024-10-26T08:18:37, 110, 20,12.06,
2024-10-26T08:18:43, 111, 19,12.06,
2024-10-26T08:18:49, 110, 20,12.06,
2024-10-26T08:18:55, 111, 19,12.06,
2024-10-26T08:19:01, 110, 19,12.06,
2024-10-26T08:19:07, 110, 19,12.06,
2024-10-26T08:19:13, 110, 20,12.13,
2024-10-26T08:19:19, 111, 19,12.13,
2024-10-26T08:19:25, 111, 19,12.06,
2024-10-26T08:19:31, 110, 19,12.13,
2024-10-26T08:19:37, 111, 19,12.06,
2024-10-26T08:19:43, 110, 20,12.06,
2024-10-26T08:19:49, 111, 19,12.13,
2024-10-26T08:19:55, 111, 19,12.13,
2024-10-26T08:20:01, 111, 19,12.13,
2024-10-26T08:20:07, 110, 19,12.13,
2024-10-26T08:20:13, 110, 19,12.13,
2024-10-26T08:20:19, 110, 19,12.13,
2024-10-26T08:20:25, 110, 17,12.13,
2024-10-26T08:20:31, 111, 19,12.13,
2024-10-26T08:20:37, 110, 19,12.13,
2024-10-26T08:20:43, 111, 19,12.13,
2024-10-26T08:20:49, 111, 19,12.13,
2024-10-26T08:20:55, 111, 19,12.13,
2024-10-26T08:21:01, 110, 20,12.13,
2024-10-26T08:21:07, 111, 19,12.13,
2024-10-26T08:21:13, 111, 19,12.13,
2024-10-26T08:21:19, 110, 20,12.06,
2024-10-26T08:21:25, 111, 19,12.13,
2024-10-26T08:21:31, 111, 19,12.13,
2024-10-26T08:21:37, 110, 19,12.13,
2024-10-26T08:21:43, 111, 19,12.13,
2024-10-26T08:21:49, 111, 20,12.06,
2024-10-26T08:21:55, 111, 20,12.13,
2024-10-26T08:22:01, 110, 19,12.06,
2024-10-26T08:22:07, 111, 19,12.13,
2024-10-26T08:22:13, 110, 19,12.13,
2024-10-26T08:22:19, 110, 20,12.13,
2024-10-26T08:22:25, 111, 19,12.13,
2024-10-26T08:22:31, 111, 19,12.13,
2024-10-26T08:22:37, 110, 20,12.13,
2024-10-26T08:22:43, 111, 19,12.06,
2024-10-26T08:22:49, 111, 19,12.06,
2024-10-26T08:22:55, 110, 20,12.13,
2024-10-26T08:23:01, 110, 19,12.06,
2024-10-26T08:23:07, 110, 20,12.13,
2024-10-26T08:23:13, 110, 20,12.13,
2024-10-26T08:23:19, 110, 19,12.13,
2024-10-26T08:23:25, 111, 19,12.13,
2024-10-26T08:23:31, 111, 19,12.13,
2024-10-26T08:23:37, 109, 19,12.13,
2024-10-26T08:23:43, 110, 19,12.13,
2024-10-26T08:23:49, 111, 19,12.13,
2024-10-26T08:23:55, 110, 19,12.13,
2024-10-26T08:24:01, 110, 20,12.13,
2024-10-26T08:24:07, 110, 19,12.13,
2024-10-26T08:24:13, 111, 19,12.13,
2024-10-26T08:24:19, 111, 19,12.13,
2024-10-26T08:24:25, 109, 19,12.13,
2024-10-26T08:24:31, 110, 19,12.13,
2024-10-26T08:24:37, 110, 19,12.13,
2024-10-26T08:24:43, 110, 19,12.13,
2024-10-26T08:24:49, 110, 19,12.13,
2024-10-26T08:24:55, 110, 19,12.13,
2024-10-26T08:25:01, 110, 20,12.13,
2024-10-26T08:25:07, 110, 20,12.13,
2024-10-26T08:25:13, 110, 24,12.13,
2024-10-26T08:25:19, 110, 20,12.13,
2024-10-26T08:25:25, 111, 19,12.13,
2024-10-26T08:25:31, 110, 19,12.13,
2024-10-26T08:25:37, 111, 19,12.13,
2024-10-26T08:25:43, 111, 19,12.13,
2024-10-26T08:25:49, 111, 19,12.13,
2024-10-26T08:25:55, 111, 19,12.13,
2024-10-26T08:26:01, 111, 19,12.13,
2024-10-26T08:26:07, 111, 18,12.13,
2024-10-26T08:26:13, 110, 19,12.13,
2024-10-26T08:26:19, 110, 19,12.13,
2024-10-26T08:26:25, 111, 19,12.13,
2024-10-26T08:26:31, 110, 19,12.13,
2024-10-26T08:26:37, 110, 19,12.13,
2024-10-26T08:26:43, 110, 19,12.13,
2024-10-26T08:26:49, 110, 19,12.13,
2024-10-26T08:26:55, 110, 19,12.13,
2024-10-26T08:27:01, 111, 19,12.13,
2024-10-26T08:27:07, 111, 19,12.13,
2024-10-26T08:27:13, 111, 18,12.06,
2024-10-26T08:27:19, 110, 19,12.13,
2024-10-26T08:27:25, 110, 19,12.06,
2024-10-26T08:27:31, 111, 19,12.06,
2024-10-26T08:27:37, 110, 19,12.06,
2024-10-26T08:27:43, 111, 19,12.06,
2024-10-26T08:27:49, 110, 18,12.06,
2024-10-26T08:27:55, 110, 19,12.06,
2024-10-26T08:28:01, 111, 17,12.13,
2024-10-26T08:28:07, 119, 23,12.13,
2024-10-26T08:28:13, 115, 225,12.19,
2024-10-26T08:28:19, 115, 226,12.19,
2024-10-26T08:28:25, 113, 228,12.19,
2024-10-26T08:28:31, 114, 228,12.19,
Time, TDS, Turbidity,,
2024-10-25T17:10:05, 111, 84,12.25,
2024-10-25T17:10:11, 110, 84,12.25,
2024-10-25T17:10:17, 109, 85,12.25,
2024-10-25T17:10:23, 110, 85,12.25,
2024-10-25T17:10:29, 111, 85,12.25,
2024-10-25T17:10:35, 115, 226,12.25,
2024-10-25T17:10:41, 116, 235,12.25,
2024-10-25T17:10:47, 115, 235,12.25,
2024-10-25T17:10:53, 115, 232,12.25,
2024-10-25T17:10:59, 115, 231,12.25,
2024-10-25T17:11:05, 115, 231,12.25,
2024-10-25T17:11:11, 114, 231,12.25,
2024-10-25T17:11:17, 114, 231,12.25,
2024-10-25T17:11:23, 115, 231,12.25,
2024-10-25T17:11:29, 114, 229,12.25,
2024-10-25T17:11:35, 114, 227,12.25,
2024-10-25T17:11:41, 114, 224,12.25,
2024-10-25T17:11:47, 115, 222,12.25,
2024-10-25T17:11:53, 111, 210,12.25,
2024-10-25T17:11:59, 116, 210,12.25,
2024-10-25T17:12:05, 116, 207,12.19,
2024-10-25T17:12:11, 116, 206,12.25,
2024-10-25T17:12:17, 116, 208,12.25,
2024-10-25T17:12:23, 117, 207,12.25,
2024-10-25T17:12:29, 115, 211,12.25,
2024-10-25T17:12:35, 115, 208,12.25,
2024-10-25T17:12:41, 115, 204,12.19,
2024-10-25T17:12:47, 115, 203,12.19,
2024-10-25T17:12:53, 115, 202,12.25,
2024-10-25T17:12:59, 115, 200,12.25,
2024-10-25T17:13:05, 115, 199,12.25,
2024-10-25T17:13:11, 116, 199,12.19,
2024-10-25T17:13:17, 116, 197,12.25,
2024-10-25T17:13:23, 116, 195,12.19,
2024-10-25T17:13:29, 115, 196,12.19,
2024-10-25T17:13:35, 115, 194,12.19,
2024-10-25T17:13:41, 115, 194,12.19,
2024-10-25T17:13:47, 115, 196,12.19,
2024-10-25T17:13:53, 115, 194,12.19,
2024-10-25T17:13:59, 115, 191,12.19,
2024-10-25T17:14:05, 115, 190,12.19,
2024-10-25T17:14:11, 115, 192,12.19,
2024-10-25T17:14:17, 115, 189,12.19,
2024-10-25T17:14:23, 115, 188,12.19,
2024-10-25T17:14:29, 115, 187,12.19,
2024-10-25T17:14:35, 115, 187,12.19,
2024-10-25T17:14:42, 115, 186,12.19,
2024-10-25T17:14:48, 115, 186,12.19,
2024-10-25T17:14:54, 115, 186,12.19,
2024-10-25T17:15:00, 115, 184,12.19,
2024-10-25T17:15:06, 115, 185,12.19,
2024-10-25T17:15:12, 115, 186,12.19,
2024-10-25T17:15:18, 116, 184,12.19,
2024-10-25T17:15:24, 115, 183,12.19,
2024-10-25T17:15:30, 116, 184,12.19,
2024-10-25T17:15:36, 115, 183,12.19,
2024-10-25T17:15:42, 115, 185,12.19,
2024-10-25T17:15:48, 116, 182,12.19,
2024-10-25T17:15:54, 115, 182,12.19,
2024-10-25T17:16:00, 116, 184,12.19,
2024-10-25T17:16:06, 115, 182,12.19,
2024-10-25T17:16:12, 115, 181,12.19,
2024-10-25T17:16:18, 115, 182,12.19,
2024-10-25T17:16:24, 116, 182,12.19,
2024-10-25T17:16:30, 116, 181,12.19,
2024-10-25T17:16:36, 115, 182,12.19,
2024-10-25T17:16:42, 117, 181,12.19,
2024-10-25T17:16:48, 115, 179,12.19,
2024-10-25T17:16:54, 114, 180,12.19,
2024-10-25T17:17:00, 114, 178,12.19,
2024-10-25T17:17:06, 115, 177,12.19,
2024-10-25T17:17:12, 114, 177,12.19,
2024-10-25T17:17:18, 116, 177,12.19,
2024-10-25T17:17:24, 116, 176,12.19,
2024-10-25T17:17:30, 115, 177,12.19,
2024-10-25T17:17:36, 114, 174,12.25,
2024-10-25T17:17:42, 116, 174,12.19,
2024-10-25T17:17:48, 115, 174,12.19,
2024-10-25T17:17:54, 114, 174,12.19,
2024-10-25T17:18:00, 116, 174,12.19,
2024-10-25T17:18:06, 115, 173,12.19,
2024-10-25T17:18:12, 114, 173,12.19,
2024-10-25T17:18:18, 116, 173,12.19,
2024-10-25T17:18:24, 116, 172,12.19,
2024-10-25T17:18:30, 115, 171,12.19,
2024-10-25T17:18:36, 114, 171,12.19,
2024-10-25T17:18:42, 114, 170,12.19,
2024-10-25T17:18:48, 115, 166,12.19,
2024-10-25T17:18:54, 115, 168,12.19,
2024-10-25T17:19:00, 115, 169,12.25,
2024-10-25T17:19:06, 116, 166,12.19,
2024-10-25T17:19:12, 115, 166,12.19,
2024-10-25T17:19:18, 115, 164,12.19,
2024-10-25T17:19:24, 116, 164,12.25,
2024-10-25T17:19:30, 115, 167,12.19,
2024-10-25T17:19:36, 116, 165,12.19,
2024-10-25T17:19:42, 115, 165,12.19,
2024-10-25T17:19:48, 115, 164,12.19,
2024-10-25T17:19:54, 115, 163,12.19,
2024-10-25T17:20:00, 116, 162,12.19,
2024-10-25T17:20:06, 116, 161,12.19,
2024-10-25T17:20:12, 115, 160,12.19,
2024-10-25T17:20:18, 115, 160,12.19,
2024-10-25T17:20:24, 115, 161,12.19,
2024-10-25T17:20:30, 116, 157,12.19,
2024-10-25T17:20:36, 115, 157,12.19,
2024-10-25T17:20:42, 115, 158,12.19,
2024-10-25T17:20:48, 115, 157,12.19,
2024-10-25T17:20:54, 115, 154,12.19,
2024-10-25T17:21:00, 115, 156,12.19,
2024-10-25T17:21:06, 115, 155,12.19,
2024-10-25T17:21:12, 115, 155,12.19,
2024-10-25T17:21:18, 115, 154,12.19,
2024-10-25T17:21:24, 115, 157,12.19,
2024-10-25T17:21:30, 116, 154,12.19,
2024-10-25T17:21:36, 116, 155,12.19,
2024-10-25T17:21:42, 116, 153,12.19,
2024-10-25T17:21:48, 115, 154,12.19,
2024-10-25T17:21:54, 115, 154,12.19,
2024-10-25T17:22:00, 115, 153,12.19,
2024-10-25T17:22:06, 115, 152,12.19,
2024-10-25T17:22:12, 114, 152,12.19,
2024-10-25T17:22:18, 114, 152,12.19,
2024-10-25T17:22:24, 116, 151,12.19,
2024-10-25T17:22:30, 115, 153,12.19,
2024-10-25T17:22:36, 115, 153,12.19,
2024-10-25T17:22:42, 116, 151,12.19,
2024-10-25T17:22:48, 116, 151,12.19,
2024-10-25T17:22:54, 115, 151,12.19,
2024-10-25T17:23:00, 116, 149,12.19,
2024-10-25T17:23:06, 115, 153,12.19,
2024-10-25T17:23:12, 115, 151,12.19,
2024-10-25T17:23:18, 115, 152,12.19,
2024-10-25T17:23:24, 115, 150,12.19,
2024-10-25T17:23:30, 115, 150,12.19,
2024-10-25T17:23:36, 115, 150,12.19,
2024-10-25T17:23:42, 116, 150,12.19,
2024-10-25T17:23:48, 115, 150,12.19,
2024-10-25T17:23:54, 115, 150,12.19,
2024-10-25T17:24:00, 115, 150,12.19,
2024-10-25T17:24:06, 114, 149,12.19,
2024-10-25T17:24:12, 115, 149,12.19,
2024-10-25T17:24:18, 116, 149,12.19,
2024-10-25T17:24:24, 115, 147,12.19,
2024-10-25T17:24:30, 116, 147,12.25,
2024-10-25T17:24:36, 115, 148,12.19,
2024-10-25T17:24:42, 116, 147,12.19,
2024-10-25T17:24:48, 115, 146,12.19,
2024-10-25T17:24:54, 115, 147,12.25,
2024-10-25T17:25:00, 115, 146,12.19,
2024-10-25T17:25:06, 115, 148,12.19,
2024-10-25T17:25:12, 115, 149,12.19,
2024-10-25T17:25:18, 115, 149,12.19,
2024-10-25T17:25:24, 115, 147,12.25,
2024-10-25T17:25:30, 116, 147,12.19,
2024-10-25T17:25:36, 116, 148,12.19,
2024-10-25T17:25:42, 115, 147,12.19,
2024-10-25T17:25:48, 115, 146,12.19,
2024-10-25T17:25:54, 115, 147,12.19,
2024-10-25T17:26:00, 115, 145,12.19,
2024-10-25T17:26:06, 115, 146,12.25,
2024-10-25T17:26:12, 115, 144,12.19,
2024-10-25T17:26:18, 116, 145,12.19,
2024-10-25T17:26:24, 115, 143,12.19,
2024-10-25T17:26:30, 115, 145,12.25,
2024-10-25T17:26:36, 115, 142,12.19,
2024-10-25T17:26:42, 115, 143,12.19,
2024-10-25T17:26:48, 116, 142,12.19,
2024-10-25T17:26:54, 116, 145,12.25,
2024-10-25T17:27:00, 115, 144,12.25,
2024-10-25T17:27:06, 115, 143,12.25,
2024-10-25T17:27:12, 115, 143,12.19,
2024-10-25T17:27:18, 115, 145,12.25,
2024-10-25T17:27:24, 115, 145,12.25,
2024-10-25T17:27:30, 115, 142,12.25,
2024-10-25T17:27:36, 115, 141,12.25,
2024-10-25T17:27:42, 115, 141,12.25,
2024-10-25T17:27:48, 116, 140,12.25,
2024-10-25T17:27:54, 115, 141,12.25,
2024-10-25T17:28:00, 115, 140,12.25,
2024-10-25T17:28:06, 115, 140,12.25,
2024-10-25T17:28:12, 115, 140,12.25,
2024-10-25T17:28:18, 115, 139,12.25,
2024-10-25T17:28:24, 115, 138,12.25,
2024-10-25T17:28:30, 115, 138,12.25,
2024-10-25T17:28:36, 116, 140,12.25,
2024-10-25T17:28:42, 115, 138,12.25,
2024-10-25T17:28:48, 115, 138,12.25,
2024-10-25T17:28:54, 116, 139,12.25,
2024-10-25T17:29:00, 115, 137,12.25,
2024-10-25T17:29:06, 115, 140,12.25,
2024-10-25T17:29:12, 115, 139,12.25,
2024-10-25T17:29:18, 115, 137,12.25,
2024-10-25T17:29:24, 115, 136,12.25,
